date,horizon_days,cross_section_size,spearman_ic,high_sentiment_return,low_sentiment_return,high_minus_low_return
2021-02-12,1,48,0.06491532783326097,0.0024007182817964877,0.0035103556205070183,-0.0011096373387105307
2021-02-16,1,48,-0.24967433782023446,-0.00852117706908928,0.009789237524630234,-0.018310414593719515
2021-02-17,1,48,-0.05536257056013895,-0.0007937574716979312,0.004185163023263562,-0.004978920494961493
2021-02-18,1,48,0.19583152409900131,-0.0012528864502888038,-0.014683838789181336,0.013430952338892532
2021-02-19,1,48,-0.16337386018237082,-0.008242836464461455,0.007234730612283512,-0.015477567076744967
2021-02-22,1,48,-0.037234042553191495,-0.006910391176035147,0.008945239670979686,-0.015855630847014832
2021-02-23,1,48,-0.10301780286582718,-0.00288477478967637,0.0054023321879722586,-0.008287106977648628
2021-02-24,1,49,-0.26112244897959186,0.007023938837255428,0.02444560440163035,-0.01742166556437492
2021-02-25,1,49,0.04285714285714285,-0.010449290225559927,-0.02197227694449476,0.011522986718934832
2021-02-26,1,49,0.019591836734693877,-0.013464884712415703,-0.006163314459009207,-0.007301570253406496
2021-03-01,1,49,-0.21193877551020404,0.01924734535565682,0.02788256326586447,-0.00863521791020765
2021-03-02,1,49,0.010510204081632652,0.0005439030365339658,-0.0008914654039888411,0.0014353684405228068
2021-03-03,1,49,-0.3872448979591836,-0.01904074541968718,0.004856671030853989,-0.023897416450541168
2021-03-04,1,49,-0.07520408163265306,-0.012608264653437218,-0.011853449779844002,-0.0007548148735932163
2021-03-05,1,49,-0.0823469387755102,0.012668958468925007,0.011101487289588461,0.0015674711793365464
2021-03-08,1,49,0.015816326530612244,0.007934337620100563,0.007088732867400897,0.0008456047526996654
2021-03-09,1,49,0.13428571428571426,0.005304459339666434,0.00027437198506342756,0.005030087354603007
2021-03-10,1,49,-0.3547959183673469,0.007621447926271641,0.024097062169759178,-0.016475614243487535
2021-03-11,1,49,-0.1689795918367347,0.00030506310232355507,0.002574587601012146,-0.002269524498688591
2021-03-12,1,49,0.13846938775510204,0.0094478404281229,0.015425984015818493,-0.005978143587695592
2021-03-15,1,49,0.22255102040816324,0.01347259912087001,0.004687499930272263,0.008785099190597747
2021-03-16,1,49,0.07265306122448979,0.0033407063757688316,-0.003412194035870983,0.006752900411639815
2021-03-17,1,49,-0.32153061224489793,-0.006875342747133961,0.00837983277219212,-0.015255175519326081
2021-03-18,1,49,-0.012142857142857141,-0.012496530120784777,-0.021048408028879466,0.008551877908094689
2021-03-19,1,49,-0.017346938775510204,-0.006368234296046016,0.006695704056760528,-0.013063938352806545
2021-03-22,1,49,0.28153061224489795,0.01410936879863316,0.0038212259765679026,0.010288142822065258
2021-03-23,1,49,0.34622448979591836,0.0012929217374890833,-0.013118486942367983,0.014411408679857065
2021-03-24,1,49,-0.2708163265306122,-0.008083934903594658,0.002874094388061632,-0.01095802929165629
2021-03-25,1,49,-0.04612244897959183,0.007341487796983337,0.010606841476674308,-0.0032653536796909714
2021-03-26,1,49,-0.11642857142857142,0.016036976050339557,0.019331765645007652,-0.0032947895946680954
2021-03-29,1,49,0.13948979591836733,0.003631453978363464,0.0020591877089984768,0.001572266269364987
2021-03-30,1,49,-0.2697959183673469,-0.010834396188979124,0.0009219208035147567,-0.01175631699249388
2021-03-31,1,48,0.17661745549283542,0.005312922695645872,-0.0014937449368537,0.0068066676324995724
2021-04-01,1,47,0.022664199814986127,0.014187007959725616,0.01144333716242042,0.002743670797305196
2021-04-05,1,48,0.11343899261832392,0.01089983428857778,-0.0007428078867646058,0.011642642175342386
2021-04-06,1,48,0.13080764220581848,0.0014173404708849868,-0.0010684399192599165,0.0024857803901449033
2021-04-07,1,48,0.1001953973078593,0.0031962915785544222,-0.00012634979812826193,0.003322641376682684
2021-04-08,1,47,0.31880203515263644,0.0038379629836357678,-0.005753867215383586,0.009591830199019354
2021-04-09,1,48,0.06773773339122884,0.0016833400593595615,0.0021396340148794016,-0.0004562939555198401
2021-04-12,1,48,0.12733391228831958,0.003017750033332822,-0.0004958435384224691,0.0035135935717552913
2021-04-13,1,46,0.20542707369719393,0.005299422515583807,0.003478087272710225,0.0018213352428735822
2021-04-14,1,46,-0.3039777983348751,-0.0038032327734558225,0.009565288080680282,-0.013368520854136104
2021-04-15,1,46,0.23564600678384212,0.015896553824017022,0.004334243984702859,0.011562309839314163
2021-04-16,1,45,-0.18010540184453228,-0.00024759153724894663,0.00842587054146995,-0.008673462078718898
2021-04-19,1,45,0.13636363636363635,-0.0031684565193510605,-0.005616063262635911,0.002447606743284851
2021-04-20,1,45,0.1341238471673254,0.005485459750214108,-0.006460996278804056,0.011946456029018164
2021-04-21,1,46,-0.2226950354609929,-0.0006318709580138248,0.017506806790508162,-0.018138677748521986
2021-04-22,1,46,0.24613012642614862,-0.0030358149409670633,-0.010986660949585201,0.007950846008618138
2021-04-23,1,46,-0.09010175763182238,0.002969195574900796,0.007767155030811083,-0.004797959455910288
2021-04-26,1,46,-0.043478260869565216,-0.0031716646162181727,0.0030578006356956683,-0.0062294652519138405
2021-04-27,1,47,-0.22016651248843666,0.0061732275410955936,-1.1122736709815821e-06,0.006174339814766575
2021-04-28,1,47,0.0006938020351526364,0.0024043902841539453,0.0014392193506211164,0.000965170933532829
2021-04-29,1,46,0.025470243601603455,0.009647433625181223,0.006250982232773168,0.003396451392408055
2021-04-30,1,46,0.21862473018809747,0.0010181675685656754,-0.00766958211207363,0.008687749680639305
2021-05-03,1,47,-0.2827243293246994,0.007564753880159969,0.019361183583710306,-0.011796429703550337
2021-05-04,1,48,-0.04320451584889275,0.002470950305016073,-0.0011624906838593432,0.0036334409888754164
2021-05-05,1,49,-0.21285714285714283,-0.001746389505155399,0.010869716695786834,-0.012616106200942234
2021-05-06,1,49,-0.019591836734693877,0.007630401526002251,0.005573787714929803,0.0020566138110724476
2021-05-07,1,49,-0.10979871939081429,0.005697486137662777,0.011319893944983474,-0.0056224078073206975
2021-05-10,1,49,0.07928571428571428,0.0022722201015069944,0.0009690803632111697,0.0013031397382958247
2021-05-11,1,49,0.009387755102040816,-0.009267481029264456,-0.010800834091475512,0.0015333530622110552
2021-05-12,1,49,0.008673469387755102,-0.019713582910269555,-0.016090607963563493,-0.003622974946706062
2021-05-13,1,49,0.30010204081632647,0.016721349078416638,0.003986813338131766,0.012734535740284872
2021-05-14,1,48,-0.26606600086843246,0.01085175195486674,0.020013346622242818,-0.009161594667376078
2021-05-17,1,49,0.10112244897959183,0.0034614226531795357,-0.002116989407880965,0.0055784120610605
2021-05-18,1,49,0.1468367346938775,-0.006173301580627044,-0.0070018731567284866,0.0008285715761014428
2021-05-19,1,49,0.15255102040816323,-0.0058865764499072435,-0.013247802364817977,0.007361225914910734
2021-05-20,1,49,-0.03469387755102041,0.008741176715678345,0.008967456764608651,-0.00022628004893030657
2021-05-21,1,49,-0.03520408163265306,0.0012003863451943598,0.004532242957106475,-0.003331856611912116
2021-05-24,1,47,-0.4310823311748381,-0.0010236792307749764,0.006109158474526668,-0.007132837705301645
2021-05-25,1,48,-0.15686061658706035,-0.008870096065892941,-0.005768351568872861,-0.0031017444970200805
2021-05-26,1,49,-0.029081632653061223,0.002872425531468603,0.0026429956712669244,0.00022942986020167873
2021-05-27,1,49,-0.20316326530612241,-0.0027549874658972183,0.006390831248962028,-0.009145818714859246
2021-05-28,1,49,0.22464858804728405,0.003084536701519469,-0.0008571078405315137,0.0039416445420509824
2021-06-01,1,48,-0.16424229266174553,0.005168562015066547,0.014887722968452914,-0.009719160953386367
2021-06-02,1,48,0.07273122014763353,0.0119269287471781,0.0009349399540298231,0.010991988793148277
2021-06-03,1,47,0.08002081469621206,0.0015274021356364797,0.0016652036455609975,-0.00013780150992451787
2021-06-04,1,47,-0.17888529139685477,0.004534392543628385,0.005126863412643444,-0.000592470869015059
2021-06-07,1,46,0.2948504471168671,-6.240728741279123e-05,-0.0057686190974480306,0.0057062118100352395
2021-06-08,1,46,-0.3670058587727412,-0.007222429135860497,0.00019421272759851456,-0.007416641863459012
2021-06-09,1,46,0.21171754548257787,-0.0014036718956747297,-0.007166740139493872,0.005763068243819142
2021-06-10,1,47,0.21045328399629973,0.004077649531673877,0.003994934881801495,8.271464987238183e-05
2021-06-11,1,47,-0.07978954066529816,-0.00313661378077561,0.00019525279251686456,-0.0033318665732924744
2021-06-14,1,46,0.01757631822386679,-0.0021277905970032984,-0.00607213755248897,0.003944346955485672
2021-06-15,1,46,0.057169287696577246,-0.00011878402835252544,0.00365727093694627,-0.0037760549652987954
2021-06-16,1,46,0.11958063521430773,-0.006233948672959832,-0.010337127479811291,0.004103178806851459
2021-06-17,1,46,0.05729263028060438,-0.004846180510129217,-0.013347848135294093,0.008501667625164876
2021-06-18,1,46,0.22639531298180696,-0.01201604413269305,-0.02195174072523968,0.009935696592546632
2021-06-21,1,46,-0.1522664199814986,0.016685335612768103,0.019834700391501123,-0.0031493647787330208
2021-06-22,1,46,-0.16053037311131668,-0.0014660744179951224,0.004688435860530939,-0.006154510278526062
2021-06-23,1,46,-0.20012334258402711,-0.005798480448337151,-0.00031305437488348005,-0.005485426073453671
2021-06-24,1,46,-0.1567067530064755,0.0038769775260158678,0.006451790523630713,-0.0025748129976148454
2021-06-25,1,45,-0.021739130434782605,0.005987073067047254,0.01941564483650218,-0.013428571769454925
2021-06-28,1,45,0.2985507246376811,0.00039774077193539044,-0.005895932235806385,0.006293673007741776
2021-06-29,1,44,-0.20239605355884424,-0.007127181206824799,0.0015286242243181397,-0.00865580543114294
2021-06-30,1,44,-0.07089499647639182,0.00911570548863959,0.0022717137654261615,0.006843991723213429
2021-07-01,1,44,0.1450317124735729,0.011515458352658596,0.0005692134109419877,0.010946244941716608
2021-07-02,1,44,-0.015081042988019731,0.0038876375189166434,0.003752060302412888,0.00013557721650375547
2021-07-06,1,46,0.1372186247301881,-0.007314519048233737,-0.011420238440502044,0.004105719392268307
2021-07-07,1,46,-0.05260561208757323,-0.005599513482614371,-0.002219826785284984,-0.0033796866973293867
2021-07-08,1,47,0.2268732654949121,-0.004559453023385429,-0.01361948068025519,0.009060027656869762
2021-07-09,1,47,-0.3345282146160962,0.006531686621776112,0.019087775667225623,-0.012556089045449512
2021-07-12,1,46,-0.1925994449583719,0.0010498736168524925,0.007597163611477553,-0.006547289994625061
2021-07-13,1,45,-0.042292490118577074,-0.0029571630983376996,-0.0009886389916643726,-0.001968524106673327
2021-07-14,1,44,0.17477096546863988,-0.0055445176039479425,-0.0029479696705366626,-0.00259654793341128
2021-07-15,1,44,0.04186046511627906,-1.015570598919238e-05,-0.0019741031793221453,0.001963947473332953
2021-07-16,1,44,0.4212825933756166,0.0011016952748378575,-0.019253226397648926,0.020354921672486783
2021-07-19,1,46,0.2484736355226642,-0.013050825704611857,-0.020406188378750387,0.00735536267413853
2021-07-20,1,47,-0.357886216466235,0.004070881753166366,0.014686709610768936,-0.01061582785760257
2021-07-21,1,46,0.001911810052420598,0.0037548944252265627,0.006225506428662363,-0.0024706120034358003
2021-07-22,1,45,-0.21870882740447956,-0.005646257050510226,0.0071404801672039836,-0.01278673721771421
2021-07-23,1,45,0.09696969696969696,0.012740891276973358,0.009241547041433072,0.0034993442355402866
2021-07-26,1,45,-0.03504611330698287,0.005402603484435208,0.0037236213988356168,0.001678982085599591
2021-07-27,1,45,0.023583662714097495,0.00031116506112565604,-0.002304041586999619,0.0026152066481252754
2021-07-28,1,45,0.02081686429512516,0.003994289021711617,0.002333816457082626,0.0016604725646289908
2021-07-29,1,46,0.03940795559666975,0.004561287550355864,0.0041843613072839085,0.00037692624307195544
2021-07-30,1,46,-0.08640148011100832,-0.007439099111606162,-0.005785853593027992,-0.0016532455185781702
2021-08-02,1,46,-0.11119333950046253,-0.003897490833241235,-0.0016957804660966908,-0.0022017103671445443
2021-08-03,1,46,0.0058587727412889295,0.01026182241186031,0.008190848095737632,0.002070974316122678
2021-08-04,1,46,-0.007585568917668825,-0.01023512200325689,-0.007773380129004119,-0.0024617418742527717
2021-08-05,1,47,0.23184551341350604,0.005210254383596324,0.0035311113409195955,0.0016791430426767286
2021-08-06,1,48,0.4527789839339991,0.008730836995454405,-0.0038239507955872337,0.01255478779104164
2021-08-09,1,47,-0.0631378104394968,-0.0023857994714219675,-0.001971349172598311,-0.0004144502988236566
2021-08-10,1,47,0.4693570767807586,0.01746530915020896,-0.004146051902350314,0.021611361052559275
2021-08-11,1,48,0.2549934867564047,0.008997585409712506,0.004585162411017609,0.004412422998694897
2021-08-12,1,48,0.012592270950933565,0.003085519789790758,0.0030738050467828838,1.1714743007874319e-05
2021-08-13,1,48,-0.1265740338688667,0.0005778068900225252,0.005452002893695555,-0.00487419600367303
2021-08-16,1,48,-0.054277029960920535,0.003137890477118077,0.0018391161018487872,0.00129877437526929
2021-08-17,1,48,-0.1849761181068172,-0.00279143388607912,0.0017711494947236413,-0.004562583380802761
2021-08-18,1,48,0.12223187147199306,-0.011388001044665941,-0.01790177439599193,0.006513773351325988
2021-08-19,1,47,0.17622571692876965,0.0014203147052529008,-0.009804924922324468,0.011225239627577368
2021-08-20,1,47,0.30908880666049954,0.006892694593701798,-0.00031871486813826884,0.007211409461840067
2021-08-23,1,46,-0.5764415664508171,-0.001952924359772401,0.022595137719704242,-0.024548062079476643
2021-08-24,1,48,-0.1931176726009553,-0.00023319081382173757,0.005099429133795673,-0.005332619947617411
2021-08-25,1,48,-0.13460703430308293,-0.0013988861858675095,0.0051168559825012965,-0.0065157421683688065
2021-08-26,1,48,0.37114633087277465,-0.0039473272924335666,-0.01017060034300347,0.006223273050569903
2021-08-27,1,47,-0.527867715078631,0.0013477911749377625,0.020789684904153966,-0.019441893729216203
2021-08-30,1,48,0.4773122014763352,0.007858163344282576,-0.00902242155649191,0.016880584900774487
