date,sector,sentiment,baseline_sentiment,ticker_count,headline_count,changed_headline_share,sector_ticker_count,coverage_rate,sentiment_neutral_fill,sentiment_carry_3d,sentiment_21d
2020-01-17,RealEstate,0.18714999999999998,0.18714999999999998,2,3,0.0,5,0.4,0.07486,0.18714999999999998,0.09842143939393938
2020-01-17,Tech,0.10105237595737596,0.07141555777555778,5,38,0.06818181818181819,5,1.0,0.10105237595737596,0.10105237595737596,0.12420310578688988
2020-01-17,Utilities,0.15105022222222222,0.15105022222222222,5,17,0.0,5,1.0,0.15105022222222222,0.15105022222222222,0.19344339141414144
2020-01-21,Comm,-0.027549999999999998,-0.027549999999999998,4,19,0.0,5,0.8,-0.02204,-0.027549999999999998,0.10102384755291005
2020-01-21,Consumer,0.0702494696969697,0.07009310606060606,5,51,0.006060606060606061,5,1.0,0.0702494696969697,0.0702494696969697,0.09722596054735026
2020-01-21,Energy,0.20154839285714285,0.15446714285714286,4,28,0.08035714285714285,5,0.8,0.1612387142857143,0.20154839285714285,0.11480307518955217
2020-01-21,Financials,0.17680222222222225,0.19930555555555557,5,29,0.03333333333333333,5,1.0,0.17680222222222225,0.17680222222222225,0.18407838919413919
2020-01-21,Healthcare,0.1491640476190476,0.09057404761904761,5,21,0.1,5,1.0,0.1491640476190476,0.1491640476190476,0.2333707108686067
2020-01-21,Industrials,0.12630228571428573,0.1046862857142857,5,16,0.06857142857142857,5,1.0,0.12630228571428573,0.12630228571428573,0.08697588106261023
2020-01-21,Materials,0.012607499999999997,0.012607499999999997,4,11,0.0,5,0.8,0.010085999999999998,0.012607499999999997,0.0968566087962963
2020-01-21,RealEstate,0.08384444444444444,0.08384444444444444,3,7,0.0,5,0.6,0.050306666666666666,0.08384444444444444,0.09720668981481483
2020-01-21,Tech,0.014398000000000011,0.017946666666666677,5,44,0.04666666666666667,5,1.0,0.014398000000000011,0.014398000000000011,0.11505268030464905
2020-01-21,Utilities,0.20263583333333335,0.20263583333333335,5,15,0.0,5,1.0,0.20263583333333335,0.20263583333333335,0.19420942824074075
2020-01-22,Comm,0.18275,0.18275,3,4,0.0,5,0.6,0.10965,0.18275,0.10731047466422466
2020-01-22,Consumer,0.08442657142857143,0.08442657142857143,5,32,0.0,5,1.0,0.08442657142857143,0.08442657142857143,0.09624139215359805
2020-01-22,Energy,0.16154166666666667,0.11271666666666667,4,11,0.08333333333333333,5,0.8,0.12923333333333334,0.16154166666666667,0.11839835145702252
2020-01-22,Financials,0.02551666666666667,0.02551666666666667,3,4,0.0,5,0.6,0.01531,0.02551666666666667,0.17188133361510285
2020-01-22,Healthcare,0.07118333333333333,0.07055520833333334,4,13,0.03125,5,0.8,0.05694666666666667,0.07118333333333333,0.22089475875050874
2020-01-22,Industrials,-0.023519047619047617,-0.023519047619047617,3,12,0.0,5,0.6,-0.01411142857142857,-0.023519047619047617,0.07847627116402117
2020-01-22,Materials,-0.09866666666666667,-0.09866666666666667,3,4,0.0,5,0.6,-0.059199999999999996,-0.09866666666666667,0.08181635683760684
2020-01-22,RealEstate,0.06711666666666667,0.017166666666666667,3,7,0.08333333333333333,5,0.6,0.04027,0.06711666666666667,0.09489207264957264
2020-01-22,Tech,0.185395,0.185395,4,14,0.0,5,0.8,0.148316,0.185395,0.1204636279735222
2020-01-22,Utilities,0.134528125,0.132628125,4,18,0.08333333333333333,5,0.8,0.10762250000000001,0.134528125,0.18961855876068376
2020-01-23,Comm,0.19279685714285713,0.17530257142857142,5,22,0.04285714285714286,5,1.0,0.19279685714285713,0.19279685714285713,0.11341664484126983
2020-01-23,Consumer,0.12958566666666665,0.12958566666666665,5,22,0.0,5,1.0,0.12958566666666665,0.12958566666666665,0.09862312604738865
2020-01-23,Energy,0.04947066666666666,0.07290666666666666,5,17,0.04,5,1.0,0.04947066666666666,0.04947066666666666,0.11347494540056853
2020-01-23,Financials,0.032470000000000006,0.032470000000000006,5,14,0.0,5,1.0,0.032470000000000006,0.032470000000000006,0.16192338121402408
2020-01-23,Healthcare,0.020309999999999998,0.020309999999999998,5,20,0.0,5,1.0,0.020309999999999998,0.020309999999999998,0.2065672759826153
2020-01-23,Industrials,0.03699404761904762,0.03699404761904762,4,14,0.0,5,0.8,0.029595238095238098,0.03699404761904762,0.07551325519652306
2020-01-23,Materials,0.09407,0.09407,5,9,0.0,5,1.0,0.09407,0.09407,0.08269161706349207
2020-01-23,RealEstate,0.314,0.314,3,4,0.0,5,0.6,0.18839999999999998,0.314,0.11054263888888889
2020-01-23,Tech,0.03698259259259259,0.03489592592592593,5,36,0.02222222222222222,5,1.0,0.03698259259259259,0.03698259259259259,0.11450069687488437
2020-01-23,Utilities,-0.035124999999999997,-0.035124999999999997,4,8,0.0,5,0.8,-0.0281,-0.035124999999999997,0.17356544742063493
2020-01-24,Comm,0.13886280303030302,0.13886280303030302,4,24,0.0,5,0.8,0.11109024242424242,0.13886280303030302,0.11511305538720538
2020-01-24,Consumer,0.07866423076923076,0.07866423076923076,5,23,0.0,5,1.0,0.07866423076923076,0.07866423076923076,0.09729253302884479
2020-01-24,Energy,0.18136166666666667,0.18136166666666667,5,14,0.0,5,1.0,0.18136166666666667,0.18136166666666667,0.1180007268183084
2020-01-24,Financials,-0.040016666666666666,-0.044199999999999996,3,6,0.16666666666666666,5,0.6,-0.02401,-0.040016666666666666,0.14846071135531133
2020-01-24,Healthcare,0.2246453333333333,0.2246453333333333,5,14,0.0,5,1.0,0.2246453333333333,0.2246453333333333,0.20777247980599647
2020-01-24,Industrials,0.08224222222222223,0.08224222222222223,3,11,0.0,5,0.6,0.04934533333333334,0.08224222222222223,0.07596185299823634
2020-01-24,Materials,0.14948,0.14948,3,11,0.0,5,0.6,0.089688,0.14948,0.08714417592592592
2020-01-24,RealEstate,0.0903,0.0903,2,5,0.0,5,0.4,0.036120000000000006,0.0903,0.10919312962962963
2020-01-24,Tech,0.06890623655913979,0.06600430107526882,5,46,0.0064516129032258064,5,1.0,0.06890623655913979,0.06890623655913979,0.11146106618716806
2020-01-24,Utilities,0.19378329411764708,0.19892800000000002,5,28,0.06352941176470588,5,1.0,0.19378329411764708,0.19378329411764708,0.17491330386710238
2020-01-27,Comm,-0.03090227272727273,-0.0454159090909091,4,20,0.022727272727272728,5,0.8,-0.024721818181818185,-0.03090227272727273,0.10598709738005051
2020-01-27,Consumer,0.08048111111111111,0.08048111111111111,5,42,0.0,5,1.0,0.08048111111111111,0.08048111111111111,0.09624181915898644
2020-01-27,Energy,0.04191166666666666,0.04191166666666666,5,22,0.0,5,1.0,0.04191166666666666,0.04191166666666666,0.1132451605588308
2020-01-27,Financials,0.20326666666666668,-0.05713333333333332,3,5,0.4444444444444444,5,0.6,0.12196,0.20326666666666668,0.15188608356227107
2020-01-27,Healthcare,0.2709377777777778,0.2709377777777778,5,23,0.0,5,1.0,0.2709377777777778,0.2709377777777778,0.2117203109292328
2020-01-27,Industrials,0.06335666666666666,0.06335666666666666,5,18,0.0,5,1.0,0.06335666666666666,0.06335666666666666,0.07517402885251323
2020-01-27,Materials,-0.0018416666666666685,-0.0018416666666666685,4,14,0.0,5,0.8,-0.001473333333333335,-0.0018416666666666685,0.0815825607638889
2020-01-27,RealEstate,0.08510000000000001,0.08510000000000001,3,6,0.0,5,0.6,0.05106,0.08510000000000001,0.10768730902777778
2020-01-27,Tech,-0.17687049999999999,-0.17687049999999999,5,31,0.0,5,1.0,-0.17687049999999999,-0.17687049999999999,0.09344034330047006
2020-01-27,Utilities,0.00028968253968254115,0.00028968253968254115,4,21,0.0,5,0.8,0.00023174603174603293,0.00028968253968254115,0.16399932753413865
2020-01-28,Comm,0.08192250000000001,0.08192250000000001,4,15,0.0,5,0.8,0.06553800000000001,0.08192250000000001,0.10457153282828283
2020-01-28,Consumer,0.06325142857142857,0.04826642857142858,4,37,0.025,5,0.8,0.05060114285714286,0.06325142857142857,0.09430120794795362
2020-01-28,Energy,0.24658333333333335,0.24658333333333335,2,6,0.0,5,0.4,0.09863333333333335,0.24658333333333335,0.1210885824867427
2020-01-28,Financials,0.1616607142857143,0.1616607142857143,4,10,0.0,5,0.8,0.12932857142857143,0.1616607142857143,0.15246106184012065
2020-01-28,Healthcare,0.18641166666666664,0.18641166666666664,5,12,0.0,5,1.0,0.18641166666666664,0.18641166666666664,0.21023156714908187
2020-01-28,Industrials,-0.008836458333333339,0.005048958333333332,4,34,0.03125,5,0.8,-0.0070691666666666715,-0.008836458333333339,0.0702322354886399
2020-01-28,Materials,0.189345,0.167525,5,16,0.05,5,1.0,0.189345,0.189345,0.08792152777777777
2020-01-28,RealEstate,0.12631666666666666,0.12631666666666666,3,4,0.0,5,0.6,0.07579,0.12631666666666666,0.10878315359477124
2020-01-28,Tech,0.02152884615384615,-0.01049423076923077,4,30,0.11538461538461539,5,0.8,0.01722307692307692,0.02152884615384615,0.0892102552330216
2020-01-28,Utilities,0.019550000000000005,0.019550000000000005,4,14,0.0,5,0.8,0.015640000000000005,0.019550000000000005,0.15550230826742462
2020-01-29,Comm,0.40807625000000003,0.31587624999999997,4,11,0.25,5,0.8,0.32646100000000006,0.40807625000000003,0.12143290600448935
2020-01-29,Consumer,0.0096177619047619,0.009240761904761906,5,35,0.02,5,1.0,0.0096177619047619,0.0096177619047619,0.0895965720566652
2020-01-29,Energy,0.013120833333333335,0.013120833333333335,4,13,0.0,5,0.8,0.010496666666666668,0.013120833333333335,0.11509037420044217
2020-01-29,Financials,0.19043125000000002,0.19043125000000002,4,7,0.0,5,0.8,0.15234500000000004,0.19043125000000002,0.15457051673789174
2020-01-29,Healthcare,0.23540200000000003,0.23540200000000003,5,12,0.0,5,1.0,0.23540200000000003,0.23540200000000003,0.2116299245296884
2020-01-29,Industrials,0.0010691666666666688,0.012226666666666667,4,28,0.025,5,0.8,0.0008553333333333351,0.0010691666666666688,0.06638984277630805
2020-01-29,Materials,0.10582142857142858,0.10520714285714287,3,20,0.023809523809523808,5,0.6,0.06349285714285714,0.10582142857142858,0.08891596671075838
2020-01-29,RealEstate,0.16463333333333333,0.16463333333333333,3,5,0.0,5,0.6,0.09877999999999999,0.16463333333333333,0.11188594135802471
2020-01-29,Tech,0.1523390873015873,0.14647361111111112,4,33,0.023809523809523808,5,0.8,0.12187126984126984,0.1523390873015873,0.09271741257016414
2020-01-29,Utilities,0.16526875000000002,0.16526875000000002,4,11,0.0,5,0.8,0.13221500000000003,0.16526875000000002,0.1560448883636788
2020-01-30,Comm,-0.006229166666666668,-0.006229166666666668,4,18,0.0,5,0.8,-0.004983333333333334,-0.006229166666666668,0.1147138495481127
2020-01-30,Consumer,0.05036438095238096,0.04419295238095239,5,40,0.02857142857142857,5,1.0,0.05036438095238096,0.05036438095238096,0.08753171989328182
2020-01-30,Energy,0.1346214285714286,0.1346214285714286,4,15,0.0,5,0.8,0.10769714285714288,0.1346214285714286,0.1161183244304941
2020-01-30,Financials,0.03456111111111111,0.03456111111111111,3,9,0.0,5,0.6,0.020736666666666667,0.03456111111111111,0.14825423223121906
2020-01-30,Healthcare,0.1901318181818182,0.17040454545454545,3,16,0.0909090909090909,5,0.6,0.11407909090909092,0.1901318181818182,0.21049844524822156
2020-01-30,Industrials,0.13516666666666666,0.13516666666666666,4,13,0.0,5,0.8,0.10813333333333333,0.13516666666666666,0.07000967561264272
2020-01-30,Materials,-0.013010929487179492,-0.03300801282051283,4,32,0.07083333333333333,5,0.8,-0.010408743589743594,-0.013010929487179492,0.08355139322665639
2020-01-30,RealEstate,0.02924,0.02408,5,7,0.2,5,1.0,0.02924,0.02924,0.10753615497076023
2020-01-30,Tech,-0.039620833333333334,-0.04123333333333333,4,21,0.0625,5,0.8,-0.03169666666666667,-0.039620833333333334,0.08575224173313796
2020-01-30,Utilities,0.285625,0.21473166666666665,4,11,0.13333333333333333,5,0.8,0.22850000000000004,0.285625,0.16286489423927467
2020-01-31,Comm,-0.22251818181818184,-0.2358340909090909,4,15,0.022727272727272728,5,0.8,-0.17801454545454548,-0.22251818181818184,0.09785224797979798
2020-01-31,Consumer,0.03856085858585858,0.025244949494949494,4,25,0.022727272727272728,5,0.8,0.030848686868686866,0.03856085858585858,0.08508317682791065
2020-01-31,Energy,0.07983380952380953,0.07983380952380953,5,31,0.0,5,1.0,0.07983380952380953,0.07983380952380953,0.11430409868515987
2020-01-31,Financials,0.11693928571428572,0.11693928571428572,4,12,0.0,5,0.8,0.09355142857142858,0.11693928571428572,0.1466884849053724
2020-01-31,Healthcare,0.27256125,0.29209125,4,25,0.03333333333333333,5,0.8,0.218049,0.27256125,0.21360158548581049
2020-01-31,Industrials,0.089303,0.08330900000000001,5,26,0.01,5,1.0,0.089303,0.089303,0.0709743418320106
2020-01-31,Materials,0.052401666666666666,-0.004168333333333333,4,15,0.1125,5,0.8,0.04192133333333334,0.052401666666666666,0.0819939068986569
2020-01-31,RealEstate,0.24126666666666666,0.24126666666666666,3,4,0.0,5,0.6,0.14476,0.24126666666666666,0.11422268055555555
2020-01-31,Tech,0.22208194444444446,0.22208194444444446,4,15,0.0,5,0.8,0.17766555555555558,0.22208194444444446,0.09256872686870328
2020-01-31,Utilities,0.14127499999999998,0.14127499999999998,4,9,0.0,5,0.8,0.11302,0.14127499999999998,0.1617853995273109
2020-02-03,Comm,0.1432375,0.1309225,5,21,0.025,5,1.0,0.1432375,0.1432375,0.10001345045695045
2020-02-03,Consumer,0.15231012987012987,0.14832285714285715,5,39,0.0590909090909091,5,1.0,0.15231012987012987,0.15231012987012987,0.08828446030611156
2020-02-03,Energy,0.05148243589743588,0.05148243589743588,5,25,0.0,5,1.0,0.05148243589743588,0.05148243589743588,0.1113125909333635
2020-02-03,Financials,0.0962375,0.0962375,4,6,0.0,5,0.8,0.07699,0.0962375,0.14428605705273562
